time,x_ref,y_ref,yaw_ref,x,y,yaw,v,w,x_next,y_next,yaw_next
31.11,0.520429,-2.95451,369.99,0.515872,-2.95585,369.945,0.471322,0.15708,0.520515,-2.95503,370.035
31.12,0.525069,-2.95369,370.08,0.520515,-2.95503,370.035,0.471322,0.15708,0.525156,-2.95421,370.125
31.13,0.529708,-2.95286,370.17,0.525156,-2.95421,370.125,0.471322,0.15708,0.529796,-2.95338,370.215
31.14,0.534346,-2.95203,370.26,0.529796,-2.95338,370.215,0.471322,0.15708,0.534434,-2.95255,370.305
31.15,0.538982,-2.95119,370.35,0.534434,-2.95255,370.305,0.471322,0.15708,0.539071,-2.95171,370.395
31.16,0.543617,-2.95034,370.44,0.539071,-2.95171,370.395,0.471322,0.15708,0.543707,-2.95085,370.485
31.17,0.548251,-2.94948,370.53,0.543707,-2.95085,370.485,0.471322,0.15708,0.548342,-2.95,370.575
31.18,0.552883,-2.94861,370.62,0.548342,-2.95,370.575,0.471322,0.15708,0.552975,-2.94913,370.665
31.19,0.557514,-2.94774,370.71,0.552975,-2.94913,370.665,0.471322,0.15708,0.557607,-2.94826,370.755
31.2,0.562144,-2.94686,370.8,0.557607,-2.94826,370.755,0.471322,0.15708,0.562237,-2.94738,370.845
31.21,0.566772,-2.94598,370.89,0.562237,-2.94738,370.845,0.471322,0.15708,0.566866,-2.94649,370.935
31.22,0.571399,-2.94508,370.98,0.566866,-2.94649,370.935,0.471322,0.15708,0.571494,-2.9456,371.025
31.23,0.576024,-2.94418,371.07,0.571494,-2.9456,371.025,0.471322,0.15708,0.57612,-2.9447,371.115
31.24,0.580648,-2.94327,371.16,0.57612,-2.9447,371.115,0.471322,0.15708,0.580745,-2.94379,371.205
31.25,0.585271,-2.94236,371.25,0.580745,-2.94379,371.205,0.471322,0.15708,0.585368,-2.94287,371.295
31.26,0.589892,-2.94143,371.34,0.585368,-2.94287,371.295,0.471322,0.15708,0.58999,-2.94195,371.385
31.27,0.594512,-2.9405,371.43,0.58999,-2.94195,371.385,0.471322,0.15708,0.594611,-2.94102,371.475
31.28,0.59913,-2.93957,371.52,0.594611,-2.94102,371.475,0.471322,0.15708,0.59923,-2.94008,371.565
31.29,0.603747,-2.93862,371.61,0.59923,-2.94008,371.565,0.471322,0.15708,0.603847,-2.93914,371.655
31.3,0.608362,-2.93767,371.7,0.603847,-2.93914,371.655,0.471322,0.15708,0.608463,-2.93819,371.745
31.31,0.612976,-2.93671,371.79,0.608463,-2.93819,371.745,0.471322,0.15708,0.613078,-2.93723,371.835
31.32,0.617588,-2.93574,371.88,0.613078,-2.93723,371.835,0.471322,0.15708,0.617691,-2.93626,371.925
31.33,0.622199,-2.93477,371.97,0.617691,-2.93626,371.925,0.471322,0.15708,0.622302,-2.93529,372.015
31.34,0.626808,-2.93379,372.06,0.622302,-2.93529,372.015,0.471322,0.15708,0.626912,-2.9343,372.105
31.35,0.631415,-2.9328,372.15,0.626912,-2.9343,372.105,0.471322,0.15708,0.631521,-2.93332,372.195
31.36,0.636021,-2.9318,372.24,0.631521,-2.93332,372.195,0.471322,0.15708,0.636128,-2.93232,372.285
31.37,0.640626,-2.9308,372.33,0.636128,-2.93232,372.285,0.471322,0.15708,0.640733,-2.93132,372.375
31.38,0.645229,-2.92979,372.42,0.640733,-2.93132,372.375,0.471322,0.15708,0.645337,-2.93031,372.465
31.39,0.64983,-2.92877,372.51,0.645337,-2.93031,372.465,0.471322,0.15708,0.649939,-2.92929,372.555
31.4,0.65443,-2.92775,372.6,0.649939,-2.92929,372.555,0.471322,0.15708,0.654539,-2.92827,372.645
31.41,0.659028,-2.92672,372.69,0.654539,-2.92827,372.645,0.471322,0.15708,0.659138,-2.92723,372.735
31.42,0.663624,-2.92568,372.78,0.659138,-2.92723,372.735,0.471322,0.15708,0.663735,-2.9262,372.825
31.43,0.668219,-2.92463,372.87,0.663735,-2.9262,372.825,0.471322,0.15708,0.668331,-2.92515,372.915
31.44,0.672812,-2.92358,372.96,0.668331,-2.92515,372.915,0.471322,0.15708,0.672925,-2.9241,373.005
31.45,0.677404,-2.92252,373.05,0.672925,-2.9241,373.005,0.471322,0.15708,0.677517,-2.92303,373.095
31.46,0.681994,-2.92145,373.14,0.677517,-2.92303,373.095,0.471322,0.15708,0.682108,-2.92197,373.185
31.47,0.686582,-2.92038,373.23,0.682108,-2.92197,373.185,0.471322,0.15708,0.686697,-2.92089,373.275
31.48,0.691168,-2.9193,373.32,0.686697,-2.92089,373.275,0.471322,0.15708,0.691284,-2.91981,373.365
31.49,0.695753,-2.91821,373.41,0.691284,-2.91981,373.365,0.471322,0.15708,0.69587,-2.91872,373.455
31.5,0.700336,-2.91711,373.5,0.69587,-2.91872,373.455,0.471322,0.15708,0.700454,-2.91762,373.545
31.51,0.704917,-2.91601,373.59,0.700454,-2.91762,373.545,0.471322,0.15708,0.705036,-2.91652,373.635
31.52,0.709497,-2.9149,373.68,0.705036,-2.91652,373.635,0.471322,0.15708,0.709616,-2.91541,373.725
31.53,0.714075,-2.91378,373.77,0.709616,-2.91541,373.725,0.471322,0.15708,0.714195,-2.91429,373.815
31.54,0.718651,-2.91265,373.86,0.714195,-2.91429,373.815,0.471322,0.15708,0.718772,-2.91316,373.905
31.55,0.723225,-2.91152,373.95,0.718772,-2.91316,373.905,0.471322,0.15708,0.723347,-2.91203,373.995
31.56,0.727798,-2.91038,374.04,0.723347,-2.91203,373.995,0.471322,0.15708,0.72792,-2.91089,374.085
31.57,0.732368,-2.90923,374.13,0.72792,-2.91089,374.085,0.471322,0.15708,0.732492,-2.90975,374.175
31.58,0.736937,-2.90808,374.22,0.732492,-2.90975,374.175,0.471322,0.15708,0.737061,-2.90859,374.265
31.59,0.741504,-2.90692,374.31,0.737061,-2.90859,374.265,0.471322,0.15708,0.741629,-2.90743,374.355
31.6,0.74607,-2.90575,374.4,0.741629,-2.90743,374.355,0.471322,0.15708,0.746195,-2.90626,374.445
31.61,0.750633,-2.90457,374.49,0.746195,-2.90626,374.445,0.471322,0.15708,0.750759,-2.90509,374.535
31.62,0.755195,-2.90339,374.58,0.750759,-2.90509,374.535,0.471322,0.15708,0.755322,-2.9039,374.625
31.63,0.759754,-2.9022,374.67,0.755322,-2.9039,374.625,0.471322,0.15708,0.759882,-2.90271,374.715
31.64,0.764312,-2.901,374.76,0.759882,-2.90271,374.715,0.471322,0.15708,0.764441,-2.90152,374.805
31.65,0.768868,-2.8998,374.85,0.764441,-2.90152,374.805,0.471322,0.15708,0.768998,-2.90031,374.895
31.66,0.773422,-2.89859,374.94,0.768998,-2.90031,374.895,0.471322,0.15708,0.773553,-2.8991,374.985
31.67,0.777974,-2.89737,375.03,0.773553,-2.8991,374.985,0.471322,0.15708,0.778105,-2.89788,375.075
31.68,0.782525,-2.89614,375.12,0.778105,-2.89788,375.075,0.471322,0.15708,0.782656,-2.89666,375.165
31.69,0.787073,-2.89491,375.21,0.782656,-2.89666,375.165,0.471322,0.15708,0.787206,-2.89542,375.255
31.7,0.791619,-2.89367,375.3,0.787206,-2.89542,375.255,0.471322,0.15708,0.791753,-2.89418,375.345
31.71,0.796164,-2.89243,375.39,0.791753,-2.89418,375.345,0.471322,0.15708,0.796298,-2.89293,375.435
31.72,0.800706,-2.89117,375.48,0.796298,-2.89293,375.435,0.471322,0.15708,0.800841,-2.89168,375.525
31.73,0.805246,-2.88991,375.57,0.800841,-2.89168,375.525,0.471322,0.15708,0.805382,-2.89042,375.615
31.74,0.809785,-2.88864,375.66,0.805382,-2.89042,375.615,0.471322,0.15708,0.809922,-2.88915,375.705
31.75,0.814321,-2.88737,375.75,0.809922,-2.88915,375.705,0.471322,0.15708,0.814459,-2.88787,375.795
31.76,0.818856,-2.88608,375.84,0.814459,-2.88787,375.795,0.471322,0.15708,0.818994,-2.88659,375.885
31.77,0.823388,-2.88479,375.93,0.818994,-2.88659,375.885,0.471322,0.15708,0.823527,-2.8853,375.975
31.78,0.827919,-2.8835,376.02,0.823527,-2.8853,375.975,0.471322,0.15708,0.828059,-2.884,376.065
31.79,0.832447,-2.88219,376.11,0.828059,-2.884,376.065,0.471322,0.15708,0.832588,-2.8827,376.155
31.8,0.836973,-2.88088,376.2,0.832588,-2.8827,376.155,0.471322,0.15708,0.837115,-2.88139,376.245
31.81,0.841498,-2.87956,376.29,0.837115,-2.88139,376.245,0.471322,0.15708,0.84164,-2.88007,376.335
31.82,0.84602,-2.87824,376.38,0.84164,-2.88007,376.335,0.471322,0.15708,0.846163,-2.87874,376.425
31.83,0.85054,-2.8769,376.47,0.846163,-2.87874,376.425,0.471322,0.15708,0.850684,-2.87741,376.515
31.84,0.855058,-2.87557,376.56,0.850684,-2.87741,376.515,0.471322,0.15708,0.855203,-2.87607,376.605
31.85,0.859574,-2.87422,376.65,0.855203,-2.87607,376.605,0.471322,0.15708,0.859719,-2.87473,376.695
31.86,0.864087,-2.87286,376.74,0.859719,-2.87473,376.695,0.471322,0.15708,0.864234,-2.87337,376.785
31.87,0.868599,-2.8715,376.83,0.864234,-2.87337,376.785,0.471322,0.15708,0.868746,-2.87201,376.875
31.88,0.873109,-2.87014,376.92,0.868746,-2.87201,376.875,0.471322,0.15708,0.873256,-2.87064,376.965
31.89,0.877616,-2.86876,377.01,0.873256,-2.87064,376.965,0.471322,0.15708,0.877765,-2.86927,377.055
31.9,0.882121,-2.86738,377.1,0.877765,-2.86927,377.055,0.471322,0.15708,0.88227,-2.86788,377.145
31.91,0.886624,-2.86599,377.19,0.88227,-2.86788,377.145,0.471322,0.15708,0.886774,-2.86649,377.235
31.92,0.891125,-2.86459,377.28,0.886774,-2.86649,377.235,0.471322,0.15708,0.891276,-2.8651,377.325
31.93,0.895623,-2.86319,377.37,0.891276,-2.8651,377.325,0.471322,0.15708,0.895775,-2.86369,377.415
31.94,0.90012,-2.86178,377.46,0.895775,-2.86369,377.415,0.471322,0.15708,0.900272,-2.86228,377.505
31.95,0.904614,-2.86036,377.55,0.900272,-2.86228,377.505,0.471322,0.15708,0.904767,-2.86087,377.595
31.96,0.909106,-2.85894,377.64,0.904767,-2.86087,377.595,0.471322,0.15708,0.90926,-2.85944,377.685
31.97,0.913595,-2.85751,377.73,0.90926,-2.85944,377.685,0.471322,0.15708,0.913751,-2.85801,377.775
31.98,0.918083,-2.85607,377.82,0.913751,-2.85801,377.775,0.471322,0.15708,0.918239,-2.85657,377.865
31.99,0.922568,-2.85462,377.91,0.918239,-2.85657,377.865,0.471322,0.15708,0.922725,-2.85513,377.955
32,0.927051,-2.85317,378,0.922725,-2.85513,377.955,0.471322,0.15708,0.927208,-2.85367,378.045
32.01,0.931532,-2.85171,378.09,0.927208,-2.85367,378.045,0.471322,0.15708,0.93169,-2.85221,378.135
32.02,0.93601,-2.85024,378.18,0.93169,-2.85221,378.135,0.471322,0.15708,0.936169,-2.85075,378.225
32.03,0.940486,-2.84877,378.27,0.936169,-2.85075,378.225,0.471322,0.15708,0.940646,-2.84927,378.315
32.04,0.94496,-2.84729,378.36,0.940646,-2.84927,378.315,0.471322,0.15708,0.94512,-2.84779,378.405
32.05,0.949431,-2.8458,378.45,0.94512,-2.84779,378.405,0.471322,0.15708,0.949592,-2.8463,378.495
32.06,0.9539,-2.84431,378.54,0.949592,-2.8463,378.495,0.471322,0.15708,0.954062,-2.84481,378.585
32.07,0.958367,-2.8428,378.63,0.954062,-2.84481,378.585,0.471322,0.15708,0.95853,-2.8433,378.675
32.08,0.962831,-2.84129,378.72,0.95853,-2.8433,378.675,0.471322,0.15708,0.962995,-2.8418,378.765
32.09,0.967293,-2.83978,378.81,0.962995,-2.8418,378.765,0.471322,0.15708,0.967457,-2.84028,378.855
32.1,0.971752,-2.83826,378.9,0.967457,-2.84028,378.855,0.471322,0.15708,0.971918,-2.83876,378.945
32.11,0.976209,-2.83673,378.99,0.971918,-2.83876,378.945,0.471322,0.15708,0.976375,-2.83723,379.035
32.12,0.980664,-2.83519,379.08,0.976375,-2.83723,379.035,0.471322,0.15708,0.980831,-2.83569,379.125
32.13,0.985116,-2.83365,379.17,0.980831,-2.83569,379.125,0.471322,0.15708,0.985284,-2.83414,379.215
32.14,0.989566,-2.83209,379.26,0.985284,-2.83414,379.215,0.471322,0.15708,0.989735,-2.83259,379.305
32.15,0.994014,-2.83054,379.35,0.989735,-2.83259,379.305,0.471322,0.15708,0.994183,-2.83104,379.395
32.16,0.998459,-2.82897,379.44,0.994183,-2.83104,379.395,0.471322,0.15708,0.998629,-2.82947,379.485
32.17,1.0029,-2.8274,379.53,0.998629,-2.82947,379.485,0.471322,0.15708,1.00307,-2.8279,379.575
32.18,1.00734,-2.82582,379.62,1.00307,-2.8279,379.575,0.471322,0.15708,1.00751,-2.82632,379.665
32.19,1.01178,-2.82424,379.71,1.00751,-2.82632,379.665,0.471322,0.15708,1.01195,-2.82473,379.755
32.2,1.01621,-2.82264,379.8,1.01195,-2.82473,379.755,0.471322,0.15708,1.01639,-2.82314,379.845
32.21,1.02065,-2.82104,379.89,1.01639,-2.82314,379.845,0.471322,0.15708,1.02082,-2.82154,379.935
32.22,1.02508,-2.81944,379.98,1.02082,-2.82154,379.935,0.471322,0.15708,1.02525,-2.81993,380.025
32.23,1.0295,-2.81782,380.07,1.02525,-2.81993,380.025,0.471322,0.15708,1.02968,-2.81832,380.115
32.24,1.03393,-2.8162,380.16,1.02968,-2.81832,380.115,0.471322,0.15708,1.03411,-2.8167,380.205
32.25,1.03835,-2.81457,380.25,1.03411,-2.8167,380.205,0.471322,0.15708,1.03853,-2.81507,380.295
32.26,1.04277,-2.81294,380.34,1.03853,-2.81507,380.295,0.471322,0.15708,1.04295,-2.81344,380.385
32.27,1.04719,-2.8113,380.43,1.04295,-2.81344,380.385,0.471322,0.15708,1.04737,-2.81179,380.475
32.28,1.0516,-2.80965,380.52,1.04737,-2.81179,380.475,0.471322,0.15708,1.05178,-2.81015,380.565
32.29,1.05602,-2.80799,380.61,1.05178,-2.81015,380.565,0.471322,0.15708,1.0562,-2.80849,380.655
32.3,1.06042,-2.80633,380.7,1.0562,-2.80849,380.655,0.471322,0.15708,1.06061,-2.80683,380.745
32.31,1.06483,-2.80466,380.79,1.06061,-2.80683,380.745,0.471322,0.15708,1.06501,-2.80516,380.835
32.32,1.06924,-2.80299,380.88,1.06501,-2.80516,380.835,0.471322,0.15708,1.06942,-2.80348,380.925
32.33,1.07364,-2.8013,380.97,1.06942,-2.80348,380.925,0.471322,0.15708,1.07382,-2.8018,381.015
32.34,1.07804,-2.79961,381.06,1.07382,-2.8018,381.015,0.471322,0.15708,1.07822,-2.80011,381.105
32.35,1.08243,-2.79792,381.15,1.07822,-2.80011,381.105,0.471322,0.15708,1.08262,-2.79841,381.195
32.36,1.08683,-2.79621,381.24,1.08262,-2.79841,381.195,0.471322,0.15708,1.08701,-2.79671,381.285
32.37,1.09122,-2.7945,381.33,1.08701,-2.79671,381.285,0.471322,0.15708,1.0914,-2.795,381.375
32.38,1.09561,-2.79279,381.42,1.0914,-2.795,381.375,0.471322,0.15708,1.09579,-2.79328,381.465
32.39,1.09999,-2.79106,381.51,1.09579,-2.79328,381.465,0.471322,0.15708,1.10018,-2.79155,381.555
32.4,1.10437,-2.78933,381.6,1.10018,-2.79155,381.555,0.471322,0.15708,1.10456,-2.78982,381.645
32.41,1.10875,-2.78759,381.69,1.10456,-2.78982,381.645,0.471322,0.15708,1.10894,-2.78808,381.735
32.42,1.11313,-2.78585,381.78,1.10894,-2.78808,381.735,0.471322,0.15708,1.11332,-2.78634,381.825
32.43,1.11751,-2.78409,381.87,1.11332,-2.78634,381.825,0.471322,0.15708,1.1177,-2.78459,381.915
32.44,1.12188,-2.78234,381.96,1.1177,-2.78459,381.915,0.471322,0.15708,1.12207,-2.78283,382.005
32.45,1.12625,-2.78057,382.05,1.12207,-2.78283,382.005,0.471322,0.15708,1.12644,-2.78106,382.095
32.46,1.13061,-2.7788,382.14,1.12644,-2.78106,382.095,0.471322,0.15708,1.13081,-2.77929,382.185
32.47,1.13498,-2.77702,382.23,1.13081,-2.77929,382.185,0.471322,0.15708,1.13517,-2.77751,382.275
32.48,1.13934,-2.77523,382.32,1.13517,-2.77751,382.275,0.471322,0.15708,1.13953,-2.77572,382.365
32.49,1.1437,-2.77344,382.41,1.13953,-2.77572,382.365,0.471322,0.15708,1.14389,-2.77393,382.455
32.5,1.14805,-2.77164,382.5,1.14389,-2.77393,382.455,0.471322,0.15708,1.14825,-2.77213,382.545
32.51,1.1524,-2.76983,382.59,1.14825,-2.77213,382.545,0.471322,0.15708,1.1526,-2.77032,382.635
32.52,1.15675,-2.76802,382.68,1.1526,-2.77032,382.635,0.471322,0.15708,1.15695,-2.76851,382.725
32.53,1.1611,-2.7662,382.77,1.15695,-2.76851,382.725,0.471322,0.15708,1.1613,-2.76669,382.815
32.54,1.16544,-2.76437,382.86,1.1613,-2.76669,382.815,0.471322,0.15708,1.16564,-2.76486,382.905
32.55,1.16978,-2.76254,382.95,1.16564,-2.76486,382.905,0.471322,0.15708,1.16998,-2.76302,382.995
32.56,1.17412,-2.7607,383.04,1.16998,-2.76302,382.995,0.471322,0.15708,1.17432,-2.76118,383.085
32.57,1.17846,-2.75885,383.13,1.17432,-2.76118,383.085,0.471322,0.15708,1.17866,-2.75933,383.175
32.58,1.18279,-2.75699,383.22,1.17866,-2.75933,383.175,0.471322,0.15708,1.18299,-2.75748,383.265
32.59,1.18712,-2.75513,383.31,1.18299,-2.75748,383.265,0.471322,0.15708,1.18732,-2.75562,383.355
32.6,1.19144,-2.75326,383.4,1.18732,-2.75562,383.355,0.471322,0.15708,1.19165,-2.75375,383.445
32.61,1.19577,-2.75139,383.49,1.19165,-2.75375,383.445,0.471322,0.15708,1.19597,-2.75187,383.535
32.62,1.20009,-2.74951,383.58,1.19597,-2.75187,383.535,0.471322,0.15708,1.20029,-2.74999,383.625
32.63,1.2044,-2.74762,383.67,1.20029,-2.74999,383.625,0.471322,0.15708,1.20461,-2.7481,383.715
32.64,1.20872,-2.74572,383.76,1.20461,-2.7481,383.715,0.471322,0.15708,1.20893,-2.74621,383.805
32.65,1.21303,-2.74382,383.85,1.20893,-2.74621,383.805,0.471322,0.15708,1.21324,-2.74431,383.895
32.66,1.21734,-2.74191,383.94,1.21324,-2.74431,383.895,0.471322,0.15708,1.21755,-2.7424,383.985
32.67,1.22164,-2.74,384.03,1.21755,-2.7424,383.985,0.471322,0.15708,1.22185,-2.74048,384.075
32.68,1.22595,-2.73807,384.12,1.22185,-2.74048,384.075,0.471322,0.15708,1.22616,-2.73856,384.165
32.69,1.23025,-2.73615,384.21,1.22616,-2.73856,384.165,0.471322,0.15708,1.23046,-2.73663,384.255
32.7,1.23454,-2.73421,384.3,1.23046,-2.73663,384.255,0.471322,0.15708,1.23475,-2.73469,384.345
32.71,1.23884,-2.73227,384.39,1.23475,-2.73469,384.345,0.471322,0.15708,1.23905,-2.73275,384.435
32.72,1.24313,-2.73032,384.48,1.23905,-2.73275,384.435,0.471322,0.15708,1.24334,-2.7308,384.525
32.73,1.24741,-2.72836,384.57,1.24334,-2.7308,384.525,0.471322,0.15708,1.24763,-2.72884,384.615
32.74,1.2517,-2.7264,384.66,1.24763,-2.72884,384.615,0.471322,0.15708,1.25191,-2.72688,384.705
32.75,1.25598,-2.72443,384.75,1.25191,-2.72688,384.705,0.471322,0.15708,1.25619,-2.72491,384.795
32.76,1.26026,-2.72245,384.84,1.25619,-2.72491,384.795,0.471322,0.15708,1.26047,-2.72293,384.885
32.77,1.26453,-2.72047,384.93,1.26047,-2.72293,384.885,0.471322,0.15708,1.26475,-2.72095,384.975
32.78,1.2688,-2.71848,385.02,1.26475,-2.72095,384.975,0.471322,0.15708,1.26902,-2.71896,385.065
32.79,1.27307,-2.71648,385.11,1.26902,-2.71896,385.065,0.471322,0.15708,1.27329,-2.71696,385.155
32.8,1.27734,-2.71448,385.2,1.27329,-2.71696,385.155,0.471322,0.15708,1.27756,-2.71496,385.245
32.81,1.2816,-2.71247,385.29,1.27756,-2.71496,385.245,0.471322,0.15708,1.28182,-2.71295,385.335
32.82,1.28586,-2.71045,385.38,1.28182,-2.71295,385.335,0.471322,0.15708,1.28608,-2.71093,385.425
32.83,1.29012,-2.70843,385.47,1.28608,-2.71093,385.425,0.471322,0.15708,1.29034,-2.70891,385.515
32.84,1.29437,-2.7064,385.56,1.29034,-2.70891,385.515,0.471322,0.15708,1.29459,-2.70688,385.605
32.85,1.29862,-2.70437,385.65,1.29459,-2.70688,385.605,0.471322,0.15708,1.29884,-2.70484,385.695
32.86,1.30286,-2.70232,385.74,1.29884,-2.70484,385.695,0.471322,0.15708,1.30309,-2.7028,385.785
32.87,1.30711,-2.70027,385.83,1.30309,-2.7028,385.785,0.471322,0.15708,1.30733,-2.70075,385.875
32.88,1.31135,-2.69822,385.92,1.30733,-2.70075,385.875,0.471322,0.15708,1.31157,-2.69869,385.965
32.89,1.31558,-2.69615,386.01,1.31157,-2.69869,385.965,0.471322,0.15708,1.31581,-2.69663,386.055
32.9,1.31982,-2.69408,386.1,1.31581,-2.69663,386.055,0.471322,0.15708,1.32004,-2.69456,386.145
32.91,1.32405,-2.69201,386.19,1.32004,-2.69456,386.145,0.471322,0.15708,1.32428,-2.69248,386.235
32.92,1.32827,-2.68992,386.28,1.32428,-2.69248,386.235,0.471322,0.15708,1.3285,-2.6904,386.325
32.93,1.3325,-2.68783,386.37,1.3285,-2.6904,386.325,0.471322,0.15708,1.33273,-2.68831,386.415
32.94,1.33672,-2.68574,386.46,1.33273,-2.68831,386.415,0.471322,0.15708,1.33695,-2.68621,386.505
32.95,1.34094,-2.68363,386.55,1.33695,-2.68621,386.505,0.471322,0.15708,1.34117,-2.68411,386.595
32.96,1.34515,-2.68152,386.64,1.34117,-2.68411,386.595,0.471322,0.15708,1.34538,-2.682,386.685
32.97,1.34936,-2.67941,386.73,1.34538,-2.682,386.685,0.471322,0.15708,1.34959,-2.67988,386.775
32.98,1.35357,-2.67729,386.82,1.34959,-2.67988,386.775,0.471322,0.15708,1.3538,-2.67776,386.865
32.99,1.35777,-2.67516,386.91,1.3538,-2.67776,386.865,0.471322,0.15708,1.358,-2.67563,386.955
33,1.36197,-2.67302,387,1.358,-2.67563,386.955,0.471322,0.15708,1.36221,-2.67349,387.045
33.01,1.36617,-2.67088,387.09,1.36221,-2.67349,387.045,0.471322,0.15708,1.3664,-2.67135,387.135
33.02,1.37036,-2.66873,387.18,1.3664,-2.67135,387.135,0.471322,0.15708,1.3706,-2.6692,387.225
33.03,1.37455,-2.66657,387.27,1.3706,-2.6692,387.225,0.471322,0.15708,1.37479,-2.66704,387.315
33.04,1.37874,-2.66441,387.36,1.37479,-2.66704,387.315,0.471322,0.15708,1.37898,-2.66488,387.405
33.05,1.38292,-2.66224,387.45,1.37898,-2.66488,387.405,0.471322,0.15708,1.38316,-2.66271,387.495
33.06,1.3871,-2.66006,387.54,1.38316,-2.66271,387.495,0.471322,0.15708,1.38734,-2.66053,387.585
33.07,1.39128,-2.65788,387.63,1.38734,-2.66053,387.585,0.471322,0.15708,1.39152,-2.65835,387.675
33.08,1.39545,-2.65569,387.72,1.39152,-2.65835,387.675,0.471322,0.15708,1.39569,-2.65616,387.765
33.09,1.39962,-2.6535,387.81,1.39569,-2.65616,387.765,0.471322,0.15708,1.39986,-2.65397,387.855
33.1,1.40379,-2.6513,387.9,1.39986,-2.65397,387.855,0.471322,0.15708,1.40403,-2.65177,387.945
33.11,1.40795,-2.64909,387.99,1.40403,-2.65177,387.945,0.471322,0.15708,1.40819,-2.64956,388.035
33.12,1.41211,-2.64687,388.08,1.40819,-2.64956,388.035,0.471322,0.15708,1.41235,-2.64734,388.125
33.13,1.41627,-2.64465,388.17,1.41235,-2.64734,388.125,0.471322,0.15708,1.41651,-2.64512,388.215
33.14,1.42042,-2.64242,388.26,1.41651,-2.64512,388.215,0.471322,0.15708,1.42066,-2.64289,388.305
33.15,1.42457,-2.64019,388.35,1.42066,-2.64289,388.305,0.471322,0.15708,1.42481,-2.64066,388.395
33.16,1.42871,-2.63795,388.44,1.42481,-2.64066,388.395,0.471322,0.15708,1.42896,-2.63841,388.485
33.17,1.43286,-2.6357,388.53,1.42896,-2.63841,388.485,0.471322,0.15708,1.4331,-2.63617,388.575
33.18,1.43699,-2.63345,388.62,1.4331,-2.63617,388.575,0.471322,0.15708,1.43724,-2.63391,388.665
33.19,1.44113,-2.63119,388.71,1.43724,-2.63391,388.665,0.471322,0.15708,1.44138,-2.63165,388.755
33.2,1.44526,-2.62892,388.8,1.44138,-2.63165,388.755,0.471322,0.15708,1.44551,-2.62938,388.845
33.21,1.44939,-2.62665,388.89,1.44551,-2.62938,388.845,0.471322,0.15708,1.44964,-2.62711,388.935
33.22,1.45351,-2.62437,388.98,1.44964,-2.62711,388.935,0.471322,0.15708,1.45376,-2.62483,389.025
33.23,1.45763,-2.62208,389.07,1.45376,-2.62483,389.025,0.471322,0.15708,1.45788,-2.62254,389.115
33.24,1.46175,-2.61979,389.16,1.45788,-2.62254,389.115,0.471322,0.15708,1.462,-2.62025,389.205
33.25,1.46586,-2.61749,389.25,1.462,-2.62025,389.205,0.471322,0.15708,1.46612,-2.61795,389.295
33.26,1.46997,-2.61518,389.34,1.46612,-2.61795,389.295,0.471322,0.15708,1.47023,-2.61564,389.385
33.27,1.47408,-2.61287,389.43,1.47023,-2.61564,389.385,0.471322,0.15708,1.47433,-2.61333,389.475
33.28,1.47818,-2.61055,389.52,1.47433,-2.61333,389.475,0.471322,0.15708,1.47844,-2.61101,389.565
33.29,1.48228,-2.60823,389.61,1.47844,-2.61101,389.565,0.471322,0.15708,1.48254,-2.60869,389.655
33.3,1.48638,-2.60589,389.7,1.48254,-2.60869,389.655,0.471322,0.15708,1.48663,-2.60636,389.745
33.31,1.49047,-2.60356,389.79,1.48663,-2.60636,389.745,0.471322,0.15708,1.49072,-2.60402,389.835
33.32,1.49456,-2.60121,389.88,1.49072,-2.60402,389.835,0.471322,0.15708,1.49481,-2.60167,389.925
33.33,1.49864,-2.59886,389.97,1.49481,-2.60167,389.925,0.471322,0.15708,1.4989,-2.59932,390.015
33.34,1.50272,-2.5965,390.06,1.4989,-2.59932,390.015,0.471322,0.15708,1.50298,-2.59696,390.105
33.35,1.5068,-2.59414,390.15,1.50298,-2.59696,390.105,0.471322,0.15708,1.50706,-2.5946,390.195
33.36,1.51087,-2.59177,390.24,1.50706,-2.5946,390.195,0.471322,0.15708,1.51113,-2.59223,390.285
