time,x,y,yaw,v,w,left_rpm,right_rpm,ref_x,ref_y,ref_yaw,ref_v,ref_w,ref_left_rpm,ref_right_rpm
109.81,-0.0859691,-3.00362,1078.41,0.472003,0.157079,8.89028,9.98983,-0.0895221,-2.99866,1078.29,0.471239,0.15708,8.875,9.97456
109.82,-0.0812509,-3.00375,1078.5,0.472003,0.157079,8.89028,9.98983,-0.0848117,-2.9988,1078.38,0.471239,0.15708,8.875,9.97456
109.83,-0.0765325,-3.00388,1078.59,0.472003,0.157079,8.89028,9.98983,-0.0801011,-2.99893,1078.47,0.471239,0.15708,8.875,9.97456
109.84,-0.0718139,-3.00399,1078.68,0.472003,0.157079,8.89028,9.98983,-0.0753903,-2.99905,1078.56,0.471239,0.15708,8.875,9.97456
109.85,-0.0670951,-3.0041,1078.77,0.472003,0.157079,8.89028,9.98983,-0.0706793,-2.99917,1078.65,0.471239,0.15708,8.875,9.97456
109.86,-0.0623762,-3.00421,1078.86,0.472003,0.157079,8.89028,9.98983,-0.0659681,-2.99927,1078.74,0.471239,0.15708,8.875,9.97456
109.87,-0.0576571,-3.0043,1078.95,0.472003,0.157079,8.89028,9.98983,-0.0612568,-2.99937,1078.83,0.471239,0.15708,8.875,9.97456
109.88,-0.0529379,-3.00439,1079.04,0.472003,0.157079,8.89028,9.98983,-0.0565453,-2.99947,1078.92,0.471239,0.15708,8.875,9.97456
109.89,-0.0482185,-3.00447,1079.13,0.472003,0.157079,8.89028,9.98983,-0.0518337,-2.99955,1079.01,0.471239,0.15708,8.875,9.97456
109.9,-0.043499,-3.00454,1079.22,0.472003,0.157079,8.89028,9.98983,-0.047122,-2.99963,1079.1,0.471239,0.15708,8.875,9.97456
109.91,-0.0387795,-3.0046,1079.31,0.472003,0.157079,8.89028,9.98983,-0.0424101,-2.9997,1079.19,0.471239,0.15708,8.875,9.97456
109.92,-0.0340598,-3.00466,1079.4,0.472003,0.157079,8.89028,9.98983,-0.0376981,-2.99976,1079.28,0.471239,0.15708,8.875,9.97456
109.93,-0.02934,-3.00471,1079.49,0.472003,0.157079,8.89028,9.98983,-0.0329861,-2.99982,1079.37,0.471239,0.15708,8.875,9.97456
109.94,-0.0246202,-3.00475,1079.58,0.472003,0.157079,8.89028,9.98983,-0.0282739,-2.99987,1079.46,0.471239,0.15708,8.875,9.97456
109.95,-0.0199003,-3.00479,1079.67,0.472003,0.157079,8.89028,9.98983,-0.0235617,-2.99991,1079.55,0.471239,0.15708,8.875,9.97456
109.96,-0.0151803,-3.00481,1079.76,0.472003,0.157079,8.89028,9.98983,-0.0188494,-2.99994,1079.64,0.471239,0.15708,8.875,9.97456
109.97,-0.0104603,-3.00483,1079.85,0.472003,0.157079,8.89028,9.98983,-0.0141371,-2.99997,1079.73,0.471239,0.15708,8.875,9.97456
109.98,-0.00574033,-3.00485,1079.94,0.472003,0.157079,8.89028,9.98983,-0.00942476,-2.99999,1079.82,0.471239,0.15708,8.875,9.97456
109.99,-0.00102031,-3.00485,1080.03,0.472003,0.157079,8.89028,9.98983,-0.00471239,-3,1079.91,0.471239,0.15708,8.875,9.97456
110,0.00369972,-3.00485,1080.12,0.472003,0.157079,8.89028,9.98983,9.12668e-12,-3,1080,0.471239,0.15708,8.875,9.97456
110.01,0.00841973,-3.00484,1080.21,0.472003,0.157079,8.89028,9.98983,0.00471239,-3,1080.09,0.471239,0.15708,8.875,9.97456
110.02,0.0131397,-3.00482,1080.3,0.472003,0.157079,8.89028,9.98983,0.00942476,-2.99999,1080.18,0.471239,0.15708,8.875,9.97456
110.03,0.0178597,-3.0048,1080.39,0.472003,0.157079,8.89028,9.98983,0.0141371,-2.99997,1080.27,0.471239,0.15708,8.875,9.97456
110.04,0.0225796,-3.00477,1080.48,0.472003,0.157079,8.89028,9.98983,0.0188494,-2.99994,1080.36,0.471239,0.15708,8.875,9.97456
110.05,0.0272995,-3.00473,1080.57,0.472003,0.157079,8.89027,9.98983,0.0235617,-2.99991,1080.45,0.471239,0.15708,8.875,9.97456
110.06,0.0320193,-3.00468,1080.66,0.472003,0.157079,8.89027,9.98983,0.0282739,-2.99987,1080.54,0.471239,0.15708,8.875,9.97456
110.07,0.036739,-3.00463,1080.75,0.472003,0.157079,8.89027,9.98983,0.0329861,-2.99982,1080.63,0.471239,0.15708,8.875,9.97456
110.08,0.0414586,-3.00457,1080.84,0.472003,0.157079,8.89027,9.98983,0.0376981,-2.99976,1080.72,0.471239,0.15708,8.875,9.97456
110.09,0.0461781,-3.0045,1080.93,0.472003,0.157079,8.89027,9.98983,0.0424101,-2.9997,1080.81,0.471239,0.15708,8.875,9.97456
110.1,0.0508975,-3.00442,1081.02,0.472002,0.157079,8.89027,9.98983,0.047122,-2.99963,1080.9,0.471239,0.15708,8.875,9.97456
110.11,0.0556168,-3.00434,1081.11,0.472002,0.157079,8.89027,9.98983,0.0518337,-2.99955,1080.99,0.471239,0.15708,8.875,9.97456
110.12,0.060336,-3.00425,1081.2,0.472002,0.157079,8.89027,9.98983,0.0565453,-2.99947,1081.08,0.471239,0.15708,8.875,9.97456
110.13,0.065055,-3.00415,1081.29,0.472002,0.157079,8.89027,9.98983,0.0612568,-2.99937,1081.17,0.471239,0.15708,8.875,9.97456
110.14,0.0697738,-3.00404,1081.38,0.472002,0.157079,8.89027,9.98983,0.0659681,-2.99927,1081.26,0.471239,0.15708,8.875,9.97456
110.15,0.0744925,-3.00393,1081.47,0.472002,0.157079,8.89027,9.98982,0.0706793,-2.99917,1081.35,0.471239,0.15708,8.875,9.97456
110.16,0.0792109,-3.00381,1081.56,0.472002,0.157079,8.89027,9.98982,0.0753903,-2.99905,1081.44,0.471239,0.15708,8.875,9.97456
110.17,0.0839292,-3.00368,1081.65,0.472002,0.157079,8.89027,9.98982,0.0801011,-2.99893,1081.53,0.471239,0.15708,8.875,9.97456
110.18,0.0886473,-3.00354,1081.74,0.472002,0.157079,8.89027,9.98982,0.0848117,-2.9988,1081.62,0.471239,0.15708,8.875,9.97456
110.19,0.0933651,-3.0034,1081.83,0.472002,0.157079,8.89027,9.98982,0.0895221,-2.99866,1081.71,0.471239,0.15708,8.875,9.97456
110.2,0.0980828,-3.00325,1081.92,0.472002,0.157079,8.89027,9.98982,0.0942323,-2.99852,1081.8,0.471239,0.15708,8.875,9.97456
110.21,0.1028,-3.00309,1082.01,0.472002,0.157079,8.89027,9.98982,0.0989422,-2.99837,1081.89,0.471239,0.15708,8.875,9.97456
110.22,0.107517,-3.00293,1082.1,0.472002,0.157079,8.89027,9.98982,0.103652,-2.99821,1081.98,0.471239,0.15708,8.875,9.97456
110.23,0.112234,-3.00275,1082.19,0.472002,0.157079,8.89027,9.98982,0.108361,-2.99804,1082.07,0.471239,0.15708,8.875,9.97456
110.24,0.116951,-3.00257,1082.28,0.472002,0.157079,8.89027,9.98982,0.113071,-2.99787,1082.16,0.471239,0.15708,8.875,9.97456
110.25,0.121667,-3.00239,1082.37,0.472002,0.157079,8.89027,9.98982,0.117779,-2.99769,1082.25,0.471239,0.15708,8.875,9.97456
110.26,0.126383,-3.00219,1082.46,0.472002,0.157079,8.89027,9.98982,0.122488,-2.9975,1082.34,0.471239,0.15708,8.875,9.97456
110.27,0.131099,-3.00199,1082.55,0.472002,0.157079,8.89027,9.98982,0.127196,-2.9973,1082.43,0.471239,0.15708,8.875,9.97456
110.28,0.135814,-3.00178,1082.64,0.472002,0.157079,8.89027,9.98982,0.131904,-2.9971,1082.52,0.471239,0.15708,8.875,9.97456
110.29,0.140529,-3.00156,1082.73,0.472002,0.157079,8.89027,9.98982,0.136612,-2.99689,1082.61,0.471239,0.15708,8.875,9.97456
110.3,0.145244,-3.00134,1082.82,0.472002,0.157079,8.89027,9.98982,0.141319,-2.99667,1082.7,0.471239,0.15708,8.875,9.97456
110.31,0.149958,-3.00111,1082.91,0.472002,0.157079,8.89027,9.98982,0.146026,-2.99644,1082.79,0.471239,0.15708,8.875,9.97456
110.32,0.154672,-3.00087,1083,0.472002,0.157079,8.89027,9.98982,0.150733,-2.99621,1082.88,0.471239,0.15708,8.875,9.97456
110.33,0.159386,-3.00062,1083.09,0.472002,0.157079,8.89027,9.98982,0.155439,-2.99597,1082.97,0.471239,0.15708,8.875,9.97456
110.34,0.164099,-3.00037,1083.18,0.472002,0.157079,8.89027,9.98982,0.160145,-2.99572,1083.06,0.471239,0.15708,8.875,9.97456
110.35,0.168812,-3.0001,1083.27,0.472002,0.157079,8.89027,9.98982,0.164851,-2.99547,1083.15,0.471239,0.15708,8.875,9.97456
110.36,0.173524,-2.99983,1083.36,0.472002,0.157079,8.89027,9.98982,0.169556,-2.9952,1083.24,0.471239,0.15708,8.875,9.97456
110.37,0.178236,-2.99956,1083.45,0.472002,0.157079,8.89027,9.98982,0.17426,-2.99493,1083.33,0.471239,0.15708,8.875,9.97456
110.38,0.182947,-2.99927,1083.54,0.472002,0.157079,8.89027,9.98982,0.178964,-2.99466,1083.42,0.471239,0.15708,8.875,9.97456
110.39,0.187658,-2.99898,1083.63,0.472002,0.157079,8.89027,9.98982,0.183668,-2.99437,1083.51,0.471239,0.15708,8.875,9.97456
110.4,0.192369,-2.99869,1083.72,0.472002,0.157079,8.89027,9.98982,0.188372,-2.99408,1083.6,0.471239,0.15708,8.875,9.97456
110.41,0.197079,-2.99838,1083.81,0.472002,0.157079,8.89027,9.98982,0.193074,-2.99378,1083.69,0.471239,0.15708,8.875,9.97456
110.42,0.201789,-2.99807,1083.9,0.472002,0.157079,8.89027,9.98982,0.197777,-2.99347,1083.78,0.471239,0.15708,8.875,9.97456
110.43,0.206498,-2.99775,1083.99,0.472002,0.157079,8.89027,9.98982,0.202479,-2.99316,1083.87,0.471239,0.15708,8.875,9.97456
110.44,0.211206,-2.99742,1084.08,0.472002,0.157079,8.89027,9.98982,0.20718,-2.99284,1083.96,0.471239,0.15708,8.875,9.97456
110.45,0.215914,-2.99708,1084.17,0.472002,0.157079,8.89026,9.98982,0.211881,-2.99251,1084.05,0.471239,0.15708,8.875,9.97456
110.46,0.220622,-2.99674,1084.26,0.472002,0.157079,8.89026,9.98982,0.216581,-2.99217,1084.14,0.471239,0.15708,8.875,9.97456
110.47,0.225329,-2.99639,1084.35,0.472002,0.157079,8.89026,9.98982,0.221281,-2.99183,1084.23,0.471239,0.15708,8.875,9.97456
110.48,0.230035,-2.99603,1084.44,0.472002,0.157079,8.89026,9.98982,0.22598,-2.99148,1084.32,0.471239,0.15708,8.875,9.97456
110.49,0.234741,-2.99567,1084.53,0.472002,0.157079,8.89026,9.98982,0.230679,-2.99112,1084.41,0.471239,0.15708,8.875,9.97456
110.5,0.239447,-2.99529,1084.62,0.472002,0.157079,8.89026,9.98982,0.235377,-2.99075,1084.5,0.471239,0.15708,8.875,9.97456
110.51,0.244151,-2.99491,1084.71,0.472002,0.157079,8.89026,9.98982,0.240075,-2.99038,1084.59,0.471239,0.15708,8.875,9.97456
110.52,0.248855,-2.99453,1084.8,0.472002,0.157079,8.89026,9.98982,0.244772,-2.99,1084.68,0.471239,0.15708,8.875,9.97456
110.53,0.253559,-2.99413,1084.89,0.472002,0.157079,8.89026,9.98982,0.249468,-2.98961,1084.77,0.471239,0.15708,8.875,9.97456
110.54,0.258262,-2.99373,1084.98,0.472002,0.157079,8.89026,9.98982,0.254164,-2.98921,1084.86,0.471239,0.15708,8.875,9.97456
110.55,0.262964,-2.99332,1085.07,0.472002,0.157079,8.89026,9.98981,0.258859,-2.98881,1084.95,0.471239,0.15708,8.875,9.97456
110.56,0.267666,-2.9929,1085.16,0.472002,0.157079,8.89026,9.98981,0.263554,-2.9884,1085.04,0.471239,0.15708,8.875,9.97456
110.57,0.272367,-2.99248,1085.25,0.472002,0.157079,8.89026,9.98981,0.268247,-2.98798,1085.13,0.471239,0.15708,8.875,9.97456
110.58,0.277067,-2.99205,1085.34,0.472002,0.157079,8.89026,9.98981,0.272941,-2.98756,1085.22,0.471239,0.15708,8.875,9.97456
110.59,0.281766,-2.99161,1085.43,0.472002,0.157079,8.89026,9.98981,0.277633,-2.98713,1085.31,0.471239,0.15708,8.875,9.97456
110.6,0.286465,-2.99116,1085.52,0.472002,0.157079,8.89026,9.98981,0.282325,-2.98669,1085.4,0.471239,0.15708,8.875,9.97456
110.61,0.291163,-2.99071,1085.61,0.472002,0.157079,8.89026,9.98981,0.287016,-2.98624,1085.49,0.471239,0.15708,8.875,9.97456
110.62,0.295861,-2.99025,1085.7,0.472002,0.157079,8.89026,9.98981,0.291706,-2.98578,1085.58,0.471239,0.15708,8.875,9.97456
110.63,0.300557,-2.98978,1085.79,0.472002,0.157079,8.89026,9.98981,0.296396,-2.98532,1085.67,0.471239,0.15708,8.875,9.97456
110.64,0.305253,-2.9893,1085.88,0.472002,0.157079,8.89026,9.98981,0.301085,-2.98485,1085.76,0.471239,0.15708,8.875,9.97456
110.65,0.309949,-2.98882,1085.97,0.472002,0.157079,8.89026,9.98981,0.305773,-2.98438,1085.85,0.471239,0.15708,8.875,9.97456
110.66,0.314643,-2.98833,1086.06,0.472002,0.157079,8.89026,9.98981,0.310461,-2.98389,1085.94,0.471239,0.15708,8.875,9.97456
110.67,0.319337,-2.98783,1086.15,0.472002,0.157079,8.89026,9.98981,0.315148,-2.9834,1086.03,0.471239,0.15708,8.875,9.97456
110.68,0.32403,-2.98733,1086.24,0.472002,0.157079,8.89026,9.98981,0.319833,-2.9829,1086.12,0.471239,0.15708,8.875,9.97456
110.69,0.328722,-2.98681,1086.33,0.472002,0.157079,8.89026,9.98981,0.324519,-2.9824,1086.21,0.471239,0.15708,8.875,9.97456
110.7,0.333413,-2.98629,1086.42,0.472002,0.157079,8.89026,9.98981,0.329203,-2.98188,1086.3,0.471239,0.15708,8.875,9.97456
110.71,0.338103,-2.98576,1086.51,0.472002,0.157079,8.89026,9.98981,0.333886,-2.98136,1086.39,0.471239,0.15708,8.875,9.97456
110.72,0.342793,-2.98523,1086.6,0.472002,0.157079,8.89026,9.98981,0.338569,-2.98083,1086.48,0.471239,0.15708,8.875,9.97456
110.73,0.347482,-2.98469,1086.69,0.472002,0.157079,8.89026,9.98981,0.343251,-2.9803,1086.57,0.471239,0.15708,8.875,9.97456
110.74,0.35217,-2.98414,1086.78,0.472002,0.157079,8.89026,9.98981,0.347932,-2.97976,1086.66,0.471239,0.15708,8.875,9.97456
110.75,0.356857,-2.98358,1086.87,0.472002,0.157079,8.89026,9.98981,0.352612,-2.97921,1086.75,0.471239,0.15708,8.875,9.97456
110.76,0.361543,-2.98302,1086.96,0.472002,0.157079,8.89026,9.98981,0.357291,-2.97865,1086.84,0.471239,0.15708,8.875,9.97456
110.77,0.366228,-2.98245,1087.05,0.472002,0.157079,8.89026,9.98981,0.36197,-2.97808,1086.93,0.471239,0.15708,8.875,9.97456
110.78,0.370913,-2.98187,1087.14,0.472002,0.157079,8.89026,9.98981,0.366647,-2.97751,1087.02,0.471239,0.15708,8.875,9.97456
110.79,0.375596,-2.98128,1087.23,0.472002,0.157079,8.89026,9.98981,0.371324,-2.97693,1087.11,0.471239,0.15708,8.875,9.97456
110.8,0.380279,-2.98069,1087.32,0.472002,0.157079,8.89026,9.98981,0.376,-2.97634,1087.2,0.471239,0.15708,8.875,9.97456
110.81,0.38496,-2.98009,1087.41,0.472002,0.157079,8.89026,9.98981,0.380674,-2.97575,1087.29,0.471239,0.15708,8.875,9.97456
110.82,0.389641,-2.97948,1087.5,0.472002,0.157079,8.89026,9.98981,0.385348,-2.97515,1087.38,0.471239,0.15708,8.875,9.97456
110.83,0.394321,-2.97886,1087.59,0.472002,0.157079,8.89026,9.98981,0.390021,-2.97454,1087.47,0.471239,0.15708,8.875,9.97456
110.84,0.398999,-2.97824,1087.68,0.472002,0.157079,8.89026,9.98981,0.394693,-2.97392,1087.56,0.471239,0.15708,8.875,9.97456
110.85,0.403677,-2.97761,1087.77,0.472002,0.157079,8.89025,9.98981,0.399364,-2.9733,1087.65,0.471239,0.15708,8.875,9.97456
110.86,0.408354,-2.97697,1087.86,0.472002,0.157079,8.89025,9.98981,0.404034,-2.97267,1087.74,0.471239,0.15708,8.875,9.97456
110.87,0.413029,-2.97632,1087.95,0.472002,0.157079,8.89025,9.98981,0.408703,-2.97203,1087.83,0.471239,0.15708,8.875,9.97456
110.88,0.417704,-2.97567,1088.04,0.472002,0.157079,8.89025,9.98981,0.413371,-2.97138,1087.92,0.471239,0.15708,8.875,9.97456
110.89,0.422378,-2.97501,1088.13,0.472002,0.157079,8.89025,9.98981,0.418038,-2.97073,1088.01,0.471239,0.15708,8.875,9.97456
110.9,0.42705,-2.97434,1088.22,0.472002,0.157079,8.89025,9.98981,0.422704,-2.97007,1088.1,0.471239,0.15708,8.875,9.97456
110.91,0.431722,-2.97367,1088.31,0.472002,0.157079,8.89025,9.98981,0.427369,-2.9694,1088.19,0.471239,0.15708,8.875,9.97456
110.92,0.436392,-2.97299,1088.4,0.472002,0.157079,8.89025,9.98981,0.432032,-2.96873,1088.28,0.471239,0.15708,8.875,9.97456
110.93,0.441062,-2.9723,1088.49,0.472002,0.157079,8.89025,9.98981,0.436695,-2.96805,1088.37,0.471239,0.15708,8.875,9.97456
110.94,0.44573,-2.9716,1088.58,0.472002,0.157079,8.89025,9.98981,0.441357,-2.96736,1088.46,0.471239,0.15708,8.875,9.97456
110.95,0.450397,-2.9709,1088.67,0.472001,0.157079,8.89025,9.98981,0.446017,-2.96666,1088.55,0.471239,0.15708,8.875,9.97456
110.96,0.455064,-2.97019,1088.76,0.472001,0.157079,8.89025,9.98981,0.450677,-2.96596,1088.64,0.471239,0.15708,8.875,9.97456
110.97,0.459729,-2.96947,1088.85,0.472001,0.157079,8.89025,9.98981,0.455335,-2.96524,1088.73,0.471239,0.15708,8.875,9.97456
110.98,0.464392,-2.96874,1088.94,0.472001,0.157079,8.89025,9.98981,0.459992,-2.96452,1088.82,0.471239,0.15708,8.875,9.97456
110.99,0.469055,-2.96801,1089.03,0.472001,0.157079,8.89025,9.98981,0.464648,-2.9638,1088.91,0.471239,0.15708,8.875,9.97456
111,0.473717,-2.96727,1089.12,0.472001,0.157079,8.89025,9.9898,0.469303,-2.96307,1089,0.471239,0.15708,8.875,9.97456
111.01,0.478377,-2.96652,1089.21,0.472001,0.157079,8.89025,9.9898,0.473957,-2.96232,1089.09,0.471239,0.15708,8.875,9.97456
111.02,0.483036,-2.96577,1089.3,0.472001,0.157079,8.89025,9.9898,0.47861,-2.96158,1089.18,0.471239,0.15708,8.875,9.97456
111.03,0.487694,-2.965,1089.39,0.472001,0.157079,8.89025,9.9898,0.483261,-2.96082,1089.27,0.471239,0.15708,8.875,9.97456
111.04,0.492351,-2.96423,1089.48,0.472001,0.157079,8.89025,9.9898,0.487911,-2.96006,1089.36,0.471239,0.15708,8.875,9.97456
111.05,0.497007,-2.96346,1089.57,0.472001,0.157079,8.89025,9.9898,0.492561,-2.95929,1089.45,0.471239,0.15708,8.875,9.97456
111.06,0.501661,-2.96267,1089.66,0.472001,0.157079,8.89025,9.9898,0.497208,-2.95851,1089.54,0.471239,0.15708,8.875,9.97456
111.07,0.506314,-2.96188,1089.75,0.472001,0.157079,8.89025,9.9898,0.501855,-2.95773,1089.63,0.471239,0.15708,8.875,9.97456
111.08,0.510966,-2.96108,1089.84,0.472001,0.157079,8.89025,9.9898,0.5065,-2.95693,1089.72,0.471239,0.15708,8.875,9.97456
111.09,0.515617,-2.96028,1089.93,0.472001,0.157079,8.89025,9.9898,0.511144,-2.95613,1089.81,0.471239,0.15708,8.875,9.97456
111.1,0.520266,-2.95946,1090.02,0.472001,0.157079,8.89025,9.9898,0.515787,-2.95533,1089.9,0.471239,0.15708,8.875,9.97456
111.11,0.524914,-2.95864,1090.11,0.472001,0.157079,8.89025,9.9898,0.520429,-2.95451,1089.99,0.471239,0.15708,8.875,9.97456
111.12,0.529561,-2.95781,1090.2,0.472001,0.157079,8.89025,9.9898,0.525069,-2.95369,1090.08,0.471239,0.15708,8.875,9.97456
111.13,0.534206,-2.95698,1090.29,0.472001,0.157079,8.89025,9.9898,0.529708,-2.95286,1090.17,0.471239,0.15708,8.875,9.97456
111.14,0.538851,-2.95613,1090.38,0.472001,0.157079,8.89025,9.9898,0.534346,-2.95203,1090.26,0.471239,0.15708,8.875,9.97456
111.15,0.543493,-2.95528,1090.47,0.472001,0.157079,8.89025,9.9898,0.538982,-2.95119,1090.35,0.471239,0.15708,8.875,9.97456
111.16,0.548135,-2.95443,1090.56,0.472001,0.157079,8.89025,9.9898,0.543617,-2.95034,1090.44,0.471239,0.15708,8.875,9.97456
111.17,0.552775,-2.95356,1090.65,0.472001,0.157079,8.89025,9.9898,0.548251,-2.94948,1090.53,0.471239,0.15708,8.875,9.97456
111.18,0.557414,-2.95269,1090.74,0.472001,0.157079,8.89025,9.9898,0.552883,-2.94861,1090.62,0.471239,0.15708,8.875,9.97456
111.19,0.562051,-2.95181,1090.83,0.472001,0.157079,8.89025,9.9898,0.557514,-2.94774,1090.71,0.471239,0.15708,8.875,9.97456
111.2,0.566687,-2.95092,1090.92,0.472001,0.157079,8.89025,9.9898,0.562144,-2.94686,1090.8,0.471239,0.15708,8.875,9.97456
111.21,0.571322,-2.95003,1091.01,0.472001,0.157079,8.89025,9.9898,0.566772,-2.94598,1090.89,0.471239,0.15708,8.875,9.97456
111.22,0.575955,-2.94913,1091.1,0.472001,0.157079,8.89025,9.9898,0.571399,-2.94508,1090.98,0.471239,0.15708,8.875,9.97456
111.23,0.580587,-2.94822,1091.19,0.472001,0.157079,8.89025,9.9898,0.576024,-2.94418,1091.07,0.471239,0.15708,8.875,9.97456
111.24,0.585217,-2.94731,1091.28,0.472001,0.157079,8.89025,9.9898,0.580648,-2.94327,1091.16,0.471239,0.15708,8.875,9.97456
111.25,0.589846,-2.94638,1091.37,0.472001,0.157079,8.89025,9.9898,0.585271,-2.94236,1091.25,0.471239,0.15708,8.875,9.97456
111.26,0.594473,-2.94545,1091.46,0.472001,0.157079,8.89025,9.9898,0.589892,-2.94143,1091.34,0.471239,0.15708,8.875,9.97456
111.27,0.599099,-2.94451,1091.55,0.472001,0.157079,8.89025,9.9898,0.594512,-2.9405,1091.43,0.471239,0.15708,8.875,9.97456
111.28,0.603724,-2.94357,1091.64,0.472001,0.157079,8.89025,9.9898,0.59913,-2.93957,1091.52,0.471239,0.15708,8.875,9.97456
111.29,0.608347,-2.94262,1091.73,0.472001,0.157079,8.89025,9.9898,0.603747,-2.93862,1091.61,0.471239,0.15708,8.875,9.97456
111.3,0.612968,-2.94166,1091.82,0.472001,0.157079,8.89024,9.9898,0.608362,-2.93767,1091.7,0.471239,0.15708,8.875,9.97456
111.31,0.617588,-2.94069,1091.91,0.472001,0.157079,8.89024,9.9898,0.612976,-2.93671,1091.79,0.471239,0.15708,8.875,9.97456
111.32,0.622207,-2.93972,1092,0.472001,0.157079,8.89024,9.9898,0.617588,-2.93574,1091.88,0.471239,0.15708,8.875,9.97456
111.33,0.626824,-2.93874,1092.09,0.472001,0.157079,8.89024,9.9898,0.622199,-2.93477,1091.97,0.471239,0.15708,8.875,9.97456
111.34,0.631439,-2.93775,1092.18,0.472001,0.157079,8.89024,9.9898,0.626808,-2.93379,1092.06,0.471239,0.15708,8.875,9.97456
111.35,0.636053,-2.93675,1092.27,0.472001,0.157079,8.89024,9.9898,0.631415,-2.9328,1092.15,0.471239,0.15708,8.875,9.97456
111.36,0.640665,-2.93575,1092.36,0.472001,0.157079,8.89024,9.9898,0.636021,-2.9318,1092.24,0.471239,0.15708,8.875,9.97456
111.37,0.645276,-2.93474,1092.45,0.472001,0.157079,8.89024,9.9898,0.640626,-2.9308,1092.33,0.471239,0.15708,8.875,9.97456
111.38,0.649885,-2.93372,1092.54,0.472001,0.157079,8.89024,9.9898,0.645229,-2.92979,1092.42,0.471239,0.15708,8.875,9.97456
111.39,0.654492,-2.9327,1092.63,0.472001,0.157079,8.89024,9.9898,0.64983,-2.92877,1092.51,0.471239,0.15708,8.875,9.97456
111.4,0.659098,-2.93167,1092.72,0.472001,0.157079,8.89024,9.9898,0.65443,-2.92775,1092.6,0.471239,0.15708,8.875,9.97456
111.41,0.663703,-2.93063,1092.81,0.472001,0.157079,8.89024,9.9898,0.659028,-2.92672,1092.69,0.471239,0.15708,8.875,9.97456
111.42,0.668305,-2.92958,1092.9,0.472001,0.157079,8.89024,9.9898,0.663624,-2.92568,1092.78,0.471239,0.15708,8.875,9.97456
111.43,0.672906,-2.92853,1092.99,0.472001,0.157079,8.89024,9.9898,0.668219,-2.92463,1092.87,0.471239,0.15708,8.875,9.97456
111.44,0.677505,-2.92747,1093.08,0.472001,0.157079,8.89024,9.9898,0.672812,-2.92358,1092.96,0.471239,0.15708,8.875,9.97456
111.45,0.682103,-2.9264,1093.17,0.472001,0.157079,8.89024,9.98979,0.677404,-2.92252,1093.05,0.471239,0.15708,8.875,9.97456
111.46,0.686699,-2.92532,1093.26,0.472001,0.157079,8.89024,9.98979,0.681994,-2.92145,1093.14,0.471239,0.15708,8.875,9.97456
111.47,0.691293,-2.92424,1093.35,0.472001,0.157079,8.89024,9.98979,0.686582,-2.92038,1093.23,0.471239,0.15708,8.875,9.97456
111.48,0.695886,-2.92315,1093.44,0.472001,0.157079,8.89024,9.98979,0.691168,-2.9193,1093.32,0.471239,0.15708,8.875,9.97456
111.49,0.700477,-2.92206,1093.53,0.472001,0.157079,8.89024,9.98979,0.695753,-2.91821,1093.41,0.471239,0.15708,8.875,9.97456
111.5,0.705066,-2.92095,1093.62,0.472001,0.157079,8.89024,9.98979,0.700336,-2.91711,1093.5,0.471239,0.15708,8.875,9.97456
111.51,0.709653,-2.91984,1093.71,0.472001,0.157079,8.89024,9.98979,0.704917,-2.91601,1093.59,0.471239,0.15708,8.875,9.97456
111.52,0.714239,-2.91872,1093.8,0.472001,0.157079,8.89024,9.98979,0.709497,-2.9149,1093.68,0.471239,0.15708,8.875,9.97456
111.53,0.718822,-2.9176,1093.89,0.472001,0.157079,8.89024,9.98979,0.714075,-2.91378,1093.77,0.471239,0.15708,8.875,9.97456
111.54,0.723404,-2.91646,1093.98,0.472001,0.157079,8.89024,9.98979,0.718651,-2.91265,1093.86,0.471239,0.15708,8.875,9.97456
111.55,0.727985,-2.91532,1094.07,0.472001,0.157079,8.89024,9.98979,0.723225,-2.91152,1093.95,0.471239,0.15708,8.875,9.97456
111.56,0.732563,-2.91418,1094.16,0.472001,0.157079,8.89024,9.98979,0.727798,-2.91038,1094.04,0.471239,0.15708,8.875,9.97456
111.57,0.73714,-2.91302,1094.25,0.472001,0.157079,8.89024,9.98979,0.732368,-2.90923,1094.13,0.471239,0.15708,8.875,9.97456
111.58,0.741715,-2.91186,1094.34,0.472001,0.157079,8.89024,9.98979,0.736937,-2.90808,1094.22,0.471239,0.15708,8.875,9.97456
111.59,0.746288,-2.91069,1094.43,0.472001,0.157079,8.89024,9.98979,0.741504,-2.90692,1094.31,0.471239,0.15708,8.875,9.97456
111.6,0.750859,-2.90952,1094.52,0.472001,0.157079,8.89024,9.98979,0.74607,-2.90575,1094.4,0.471239,0.15708,8.875,9.97456
111.61,0.755428,-2.90833,1094.61,0.472001,0.157079,8.89024,9.98979,0.750633,-2.90457,1094.49,0.471239,0.15708,8.875,9.97456
111.62,0.759996,-2.90714,1094.7,0.472001,0.157079,8.89024,9.98979,0.755195,-2.90339,1094.58,0.471239,0.15708,8.875,9.97456
111.63,0.764561,-2.90595,1094.79,0.472001,0.157079,8.89024,9.98979,0.759754,-2.9022,1094.67,0.471239,0.15708,8.875,9.97456
